season,player_id,name,team,conf,yr,role,dominant_archetype_code,dominant_archetype,top_1_code,top_1_archetype,top_1_pct,top_2_code,top_2_archetype,top_2_pct,top_3_code,top_3_archetype,top_3_pct,A0,A1,A2,A3,A4,A5,A6,A7
2026,71616,Breanna Davis,Abilene Christian,WAC,Sr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.44207093,A6,Low-Production Player,0.22781633,A7,Efficient Off-Ball Finisher,0.17742583,0.07160299,0.0,0.0,0.0809835,0.44207093,0.00010042,0.22781633,0.17742583
2026,81212,Emma Daugherty,Abilene Christian,WAC,Fr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.49639151,A0,Traditional Big,0.32597812,A1,Midrange-Heavy Role Player,0.17763037,0.32597812,0.17763037,0.0,0.0,0.0,0.0,0.49639151,0.0
2026,68688,Emma Troxell,Abilene Christian,WAC,Jr,Wing G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.21365835,A3,Three-Point Specialist,0.18504615,A2,Two-Way Star Big,0.17672790,0.10374129,0.06202931,0.1767279,0.18504615,0.0,0.21365835,0.09217361,0.16662338
2026,69506,Erin Woodson,Abilene Christian,WAC,Jr,Wing G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.23002993,A3,Three-Point Specialist,0.17541618,A0,Traditional Big,0.16470377,0.16470377,0.0,0.14087912,0.17541618,0.11814372,0.23002993,0.03721176,0.13361553
2026,72399,Jazmyn Stone,Abilene Christian,WAC,Jr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.39744357,A0,Traditional Big,0.18771277,A3,Three-Point Specialist,0.17757008,0.18771277,0.0,0.0,0.17757008,0.39744357,0.08872609,0.14854749,0.0
2026,69631,Meredith Mayes,Abilene Christian,WAC,Jr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.45146024,A7,Efficient Off-Ball Finisher,0.28792326,A5,Two-Way Star Guard,0.21545369,0.04516282,0.0,0.45146024,0.0,0.0,0.21545369,0.0,0.28792326
2026,68990,Natalia Chavez,Abilene Christian,WAC,Sr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.42515567,A7,Efficient Off-Ball Finisher,0.28387814,A5,Two-Way Star Guard,0.12534646,0.0,0.0,0.10308399,0.42515567,0.0,0.12534646,0.06253574,0.28387814
2026,68690,Payton Hull,Abilene Christian,WAC,Jr,Combo G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.48229231,A3,Three-Point Specialist,0.39451374,A2,Two-Way Star Big,0.05544136,0.03833982,0.0,0.05544136,0.39451374,0.02941277,0.48229231,0.0,0.0
2026,81203,Riley Grohman,Abilene Christian,WAC,Fr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.44349389,A7,Efficient Off-Ball Finisher,0.22971766,A6,Low-Production Player,0.15313448,0.00628075,0.0,0.0,0.44349389,0.05968021,0.10769301,0.15313448,0.22971766
2026,69543,Alexis Cortez,Air Force,MWC,Jr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.28657384,A4,Combo Guard,0.22131722,A6,Low-Production Player,0.21521725,0.0,0.17389151,0.0,0.06097339,0.22131722,0.04202679,0.21521725,0.28657384
2026,81644,Bhret Clay,Air Force,MWC,Fr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.43723206,A6,Low-Production Player,0.26753646,A7,Efficient Off-Ball Finisher,0.15265055,0.0,0.01605544,0.05618526,0.43723206,0.0,0.07034023,0.26753646,0.15265055
2026,68312,Emily Adams,Air Force,MWC,Sr,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.34759261,A4,Combo Guard,0.23330090,A7,Efficient Off-Ball Finisher,0.17456534,0.04215885,0.03922688,0.34759261,0.0299995,0.2333009,0.0228665,0.11028942,0.17456534
2026,69537,Jayda McNabb,Air Force,MWC,Jr,Wing G,A0,Traditional Big,A0,Traditional Big,0.25817882,A5,Two-Way Star Guard,0.24735646,A7,Efficient Off-Ball Finisher,0.20117143,0.25817882,0.0,0.10590885,0.0,0.0,0.24735646,0.18738444,0.20117143
2026,69535,Jordyn DeVaughn,Air Force,MWC,Jr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.56067075,A3,Three-Point Specialist,0.27041387,A6,Low-Production Player,0.07272004,0.0,0.05091151,0.0,0.27041387,0.56067075,0.04528383,0.07272004,0.0
2026,69580,Keelie O'Hollaren,Air Force,MWC,Jr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.44537072,A5,Two-Way Star Guard,0.19284382,A2,Two-Way Star Big,0.13692064,0.0,0.13027288,0.13692064,0.44537072,0.0,0.19284382,0.0061377,0.08845425
2026,81646,Madelyn Jensen,Air Force,MWC,Fr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.36346227,A4,Combo Guard,0.26402694,A3,Three-Point Specialist,0.17225773,0.0,0.07877873,0.0,0.17225773,0.26402694,0.00624146,0.36346227,0.11523287
2026,69541,Marissa Hargrave,Air Force,MWC,Jr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.39692970,A4,Combo Guard,0.25868983,A1,Midrange-Heavy Role Player,0.13935530,0.0,0.1393553,0.10077566,0.00439925,0.25868983,0.09985026,0.3969297,0.0
2026,71831,Milahnie Perry,Air Force,MWC,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.65742398,A5,Two-Way Star Guard,0.21922390,A1,Midrange-Heavy Role Player,0.06787633,0.0,0.06787633,0.04864769,0.0,0.65742398,0.2192239,0.0,0.0068281
2026,81430,Corinne Reed,Akron,MAC,Fr,Combo G,A4,Combo Guard,A4,Combo Guard,0.46476894,A0,Traditional Big,0.20735725,A6,Low-Production Player,0.11417736,0.20735725,0.0,0.0578037,0.0881753,0.46476894,0.04804043,0.11417736,0.01967703
2026,67889,Ella Wigal,Akron,MAC,Jr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.29416422,A0,Traditional Big,0.19749066,A6,Low-Production Player,0.16397722,0.19749066,0.04412636,0.15605452,0.29416422,0.0,0.04999754,0.16397722,0.09418948
2026,81423,Izzy Callaway,Akron,MAC,So,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.42866123,A3,Three-Point Specialist,0.25118985,A4,Combo Guard,0.12902288,0.0,0.10543751,0.0,0.25118985,0.12902288,0.00831272,0.07737581,0.42866123
2026,67964,Keiryn McGuff,Akron,MAC,Jr,Wing G,A0,Traditional Big,A0,Traditional Big,0.32182372,A4,Combo Guard,0.18170020,A3,Three-Point Specialist,0.16544645,0.32182372,0.0,0.13890937,0.16544645,0.1817002,0.00087502,0.08681187,0.10443337
2026,71417,Liisa Taponen,Akron,MAC,Sr,PF/C,A0,Traditional Big,A0,Traditional Big,0.58712433,A1,Midrange-Heavy Role Player,0.20538265,A7,Efficient Off-Ball Finisher,0.17779461,0.58712433,0.20538265,0.0,0.02969842,0.0,0.0,0.0,0.17779461
2026,80110,Liz Murphy,Akron,MAC,So,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.58131477,A7,Efficient Off-Ball Finisher,0.26676159,A0,Traditional Big,0.11581188,0.11581188,0.0,0.03611176,0.58131477,0.0,0.0,0.0,0.26676159
2026,70245,Maddie Vejsicky,Akron,MAC,Sr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.30158407,A6,Low-Production Player,0.27402354,A7,Efficient Off-Ball Finisher,0.19907156,0.04958926,0.03173611,0.10692035,0.30158407,0.02032996,0.01674513,0.27402354,0.19907156
2026,81431,Monique Mitchell,Akron,MAC,Fr,Wing G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.48806536,A2,Two-Way Star Big,0.17125862,A5,Two-Way Star Guard,0.15453437,0.13323539,0.0,0.17125862,0.48806536,0.05240673,0.15453437,0.0,0.00049953
2026,69587,Natalie Johnson,Akron,MAC,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.38711680,A6,Low-Production Player,0.21398546,A5,Two-Way Star Guard,0.14966481,0.02402258,0.0,0.11019098,0.11501937,0.3871168,0.14966481,0.21398546,0.0
2026,79137,Ni'Rah Clark,Akron,MAC,So,Wing G,A0,Traditional Big,A0,Traditional Big,0.42873704,A4,Combo Guard,0.16109855,A2,Two-Way Star Big,0.15894215,0.42873704,0.0,0.15894215,0.11677804,0.16109855,0.0,0.0,0.13444421
2026,81428,Shaena Brew,Akron,MAC,Fr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.75467122,A5,Two-Way Star Guard,0.15104943,A7,Efficient Off-Ball Finisher,0.04970434,0.03508282,0.0,0.00949219,0.0,0.75467122,0.15104943,0.0,0.04970434
2026,81344,Ace Austin,Alabama,SEC,Fr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.28960123,A4,Combo Guard,0.20885505,A5,Two-Way Star Guard,0.20124807,0.11144326,0.0,0.0,0.28960123,0.20885505,0.20124807,0.07203183,0.11682057
2026,67778,Alancia Ramsey,Alabama,SEC,Jr,Wing G,A0,Traditional Big,A0,Traditional Big,0.66231233,A5,Two-Way Star Guard,0.19277861,A7,Efficient Off-Ball Finisher,0.14490906,0.66231233,0.0,0.0,0.0,0.0,0.19277861,0.0,0.14490906
2026,72424,Diana Collins,Alabama,SEC,Jr,Combo G,A4,Combo Guard,A4,Combo Guard,0.34852560,A7,Efficient Off-Ball Finisher,0.25625722,A3,Three-Point Specialist,0.11534979,0.10158101,0.0,0.0,0.11534979,0.3485256,0.07412947,0.10415692,0.25625722
2026,71499,Essence Cody,Alabama,SEC,Jr,Wing G,A0,Traditional Big,A0,Traditional Big,0.34481636,A7,Efficient Off-Ball Finisher,0.30512281,A2,Two-Way Star Big,0.27392416,0.34481636,0.0,0.27392416,0.04298311,0.0,0.03315356,0.0,0.30512281
2026,71348,Jessica Timmons,Alabama,SEC,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.39590369,A3,Three-Point Specialist,0.23490024,A7,Efficient Off-Ball Finisher,0.20240212,0.0,0.0,0.06471033,0.23490024,0.39590369,0.10208362,0.0,0.20240212
2026,71769,Karly Weathers,Alabama,SEC,Sr,Combo G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.40939121,A5,Two-Way Star Guard,0.28087200,A6,Low-Production Player,0.16205914,0.0,0.0,0.04751015,0.05641128,0.04375622,0.280872,0.16205914,0.40939121
2026,81346,Lourdes Da Silva Costa,Alabama,SEC,Fr,Wing G,A0,Traditional Big,A0,Traditional Big,0.24405503,A4,Combo Guard,0.23039730,A2,Two-Way Star Big,0.22299372,0.24405503,0.0,0.22299372,0.16111412,0.2303973,0.0441785,0.09726135,0.0
2026,71851,Naomi Jones,Alabama,SEC,So,PF/C,A0,Traditional Big,A0,Traditional Big,0.46992813,A2,Two-Way Star Big,0.44646341,A1,Midrange-Heavy Role Player,0.08360846,0.46992813,0.08360846,0.44646341,0.0,0.0,0.0,0.0,0.0
2026,70629,Ta'Mia Scott,Alabama,SEC,Sr,Wing G,A4,Combo Guard,A4,Combo Guard,0.27106547,A3,Three-Point Specialist,0.25540425,A2,Two-Way Star Big,0.22056919,0.0,0.0,0.22056919,0.25540425,0.27106547,0.04870133,0.07910834,0.12515142
2026,78551,Waiata Jennings,Alabama,SEC,Sr,Combo G,A6,Low-Production Player,A6,Low-Production Player,0.37253025,A4,Combo Guard,0.24094653,A5,Two-Way Star Guard,0.20943178,0.0244742,0.0,0.0,0.11898337,0.24094653,0.20943178,0.37253025,0.03363388
2026,71708,Aniya Palmer,Alabama A&M,SWAC,Jr,Wing G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.32430134,A0,Traditional Big,0.32206279,A1,Midrange-Heavy Role Player,0.27209807,0.32206279,0.27209807,0.07282969,0.0,0.0,0.32430134,0.0087081,0.0
2026,68420,Coriah Beck,Alabama A&M,SWAC,Jr,Combo G,A4,Combo Guard,A4,Combo Guard,0.38544267,A3,Three-Point Specialist,0.15245797,A2,Two-Way Star Big,0.13040725,0.13015029,0.0,0.13040725,0.15245797,0.38544267,0.09571888,0.10582295,0.0
2026,69434,Jaida Belton,Alabama A&M,SWAC,Sr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.66616517,A0,Traditional Big,0.21234255,A7,Efficient Off-Ball Finisher,0.04510704,0.21234255,0.0,0.66616517,0.0,0.0,0.03964412,0.03674112,0.04510704
2026,70413,Kaila Walker,Alabama A&M,SWAC,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.35724658,A3,Three-Point Specialist,0.22722164,A7,Efficient Off-Ball Finisher,0.17156610,0.07893844,0.0,0.0,0.22722164,0.35724658,0.16502723,0.0,0.1715661
2026,68518,Kalyn Ervin,Alabama A&M,SWAC,Jr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.33986316,A6,Low-Production Player,0.21723099,A5,Two-Way Star Guard,0.16997299,0.07328287,0.03368848,0.0,0.33986316,0.0,0.16997299,0.21723099,0.16596151
2026,80263,Kamiyha Griffin,Alabama A&M,SWAC,So,Wing G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.29014835,A0,Traditional Big,0.26777293,A6,Low-Production Player,0.23941780,0.26777293,0.17443424,0.0,0.01122448,0.0170022,0.29014835,0.2394178,0.0
2026,70180,Moses Davenport,Alabama A&M,SWAC,Sr,PF/C,A2,Two-Way Star Big,A2,Two-Way Star Big,0.45895349,A1,Midrange-Heavy Role Player,0.17940459,A0,Traditional Big,0.12925306,0.12925306,0.17940459,0.45895349,0.0,0.06926287,0.08324151,0.0,0.07988447
2026,68988,Rakiyah Beal,Alabama A&M,SWAC,So,Combo G,A4,Combo Guard,A4,Combo Guard,0.38397241,A1,Midrange-Heavy Role Player,0.22106240,A6,Low-Production Player,0.14858251,0.0,0.2210624,0.10325933,0.10933418,0.38397241,0.03378918,0.14858251,0.0
2026,80852,Sumayah McIntosh,Alabama A&M,SWAC,Fr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.50650783,A4,Combo Guard,0.32944418,A5,Two-Way Star Guard,0.12763911,0.0,0.03640888,0.0,0.0,0.32944418,0.12763911,0.50650783,0.0
2026,80851,Vanessa Wimberly,Alabama A&M,SWAC,Fr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.51013232,A6,Low-Production Player,0.36156699,A5,Two-Way Star Guard,0.12830069,0.0,0.0,0.0,0.0,0.51013232,0.12830069,0.36156699,0.0
2026,78734,Alanah Pooler,Alabama St.,SWAC,Jr,Wing G,A0,Traditional Big,A0,Traditional Big,0.28646357,A7,Efficient Off-Ball Finisher,0.27756145,A6,Low-Production Player,0.20414468,0.28646357,0.00326646,0.03089436,0.0,0.19766948,0.0,0.20414468,0.27756145
2026,78736,Amari Franklin,Alabama St.,SWAC,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.29963102,A3,Three-Point Specialist,0.27760818,A0,Traditional Big,0.14528908,0.14528908,0.0,0.0,0.27760818,0.29963102,0.11065363,0.12650706,0.04031103
2026,81668,Caylee Simpson,Alabama St.,SWAC,Jr,Combo G,A0,Traditional Big,A0,Traditional Big,0.35833928,A4,Combo Guard,0.35178905,A5,Two-Way Star Guard,0.24067410,0.35833928,0.0,0.0,0.04919757,0.35178905,0.2406741,0.0,0.0
2026,81688,Charlese McClendon,Alabama St.,SWAC,Jr,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.48169829,A5,Two-Way Star Guard,0.20484435,A6,Low-Production Player,0.19119156,0.0,0.1222658,0.48169829,0.0,0.0,0.20484435,0.19119156,0.0
2026,81689,Clearia Peterson,Alabama St.,SWAC,So,Wing G,A0,Traditional Big,A0,Traditional Big,0.61464005,A5,Two-Way Star Guard,0.21766819,A2,Two-Way Star Big,0.13834605,0.61464005,0.02934571,0.13834605,0.0,0.0,0.21766819,0.0,0.0
2026,71672,Kaia Ponder,Alabama St.,SWAC,Sr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.28620971,A0,Traditional Big,0.28180782,A1,Midrange-Heavy Role Player,0.26503838,0.28180782,0.26503838,0.0,0.0,0.0,0.16694409,0.28620971,0.0
2026,78735,Kaitlyn Bryant,Alabama St.,SWAC,Sr,Wing G,A4,Combo Guard,A4,Combo Guard,0.33246704,A1,Midrange-Heavy Role Player,0.30430718,A6,Low-Production Player,0.17349132,0.01165985,0.30430718,0.08274351,0.012787,0.33246704,0.0825441,0.17349132,0.0
2026,81698,Ny'Keria Flowers,Alabama St.,SWAC,Fr,Combo G,A4,Combo Guard,A4,Combo Guard,0.32865190,A6,Low-Production Player,0.27793915,A1,Midrange-Heavy Role Player,0.21938516,0.0,0.21938516,0.0,0.0,0.3286519,0.17402379,0.27793915,0.0
2026,81694,Shamya Reid,Alabama St.,SWAC,Jr,Combo G,A4,Combo Guard,A4,Combo Guard,0.39729374,A5,Two-Way Star Guard,0.18924390,A3,Three-Point Specialist,0.17471944,0.07167771,0.0,0.0,0.17471944,0.39729374,0.1892439,0.16706521,0.0
2026,69711,Takaya Walters-Norman,Alabama St.,SWAC,Jr,PF/C,A0,Traditional Big,A0,Traditional Big,0.45612322,A2,Two-Way Star Big,0.33370051,A1,Midrange-Heavy Role Player,0.19300575,0.45612322,0.19300575,0.33370051,0.0,0.0,0.01717052,0.0,0.0
2026,68358,Taylor Smith,Alabama St.,SWAC,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.38107924,A3,Three-Point Specialist,0.31207212,A5,Two-Way Star Guard,0.12464918,0.0,0.08772407,0.0,0.31207212,0.38107924,0.12464918,0.09447538,0.0
2026,81622,Amaya Stewart,Albany,AE,Fr,PF/C,A0,Traditional Big,A0,Traditional Big,0.36845765,A4,Combo Guard,0.26707242,A2,Two-Way Star Big,0.23332769,0.36845765,0.13114223,0.23332769,0.0,0.26707242,0.0,0.0,0.0
2026,71884,Bella Stuart,Albany,AE,Sr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.29348670,A6,Low-Production Player,0.28457096,A0,Traditional Big,0.16890227,0.16890227,0.0,0.08161658,0.1089772,0.0,0.06244628,0.28457096,0.2934867
2026,78501,Delanie Hill,Albany,AE,So,Combo G,A4,Combo Guard,A4,Combo Guard,0.34459153,A3,Three-Point Specialist,0.27988285,A7,Efficient Off-Ball Finisher,0.22071750,0.0,0.0,0.0,0.27988285,0.34459153,0.15480812,0.0,0.2207175
2026,71332,Gabriela Falcao,Albany,AE,Sr,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.29251230,A7,Efficient Off-Ball Finisher,0.22497111,A6,Low-Production Player,0.21210920,0.0,0.2925123,0.19511887,0.0,0.0,0.07528852,0.2121092,0.22497111
2026,70298,Julia Palomo,Albany,AE,Sr,Combo G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.54296983,A6,Low-Production Player,0.19178960,A5,Two-Way Star Guard,0.13612624,0.0,0.0,0.0,0.10048112,0.02863321,0.13612624,0.1917896,0.54296983
2026,71072,Lara Langermann,Albany,AE,Jr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.38546076,A7,Efficient Off-Ball Finisher,0.25415768,A4,Combo Guard,0.21547248,0.00209216,0.01766358,0.0,0.38546076,0.21547248,0.0,0.12515334,0.25415768
2026,78500,Martina Borrellas,Albany,AE,So,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.21990710,A4,Combo Guard,0.20236605,A7,Efficient Off-Ball Finisher,0.18730085,0.1794942,0.0,0.2199071,0.02995476,0.20236605,0.04203447,0.13894257,0.18730085
2026,71631,Arene Iyekekpolor,Alcorn St.,SWAC,Jr,Combo G,A6,Low-Production Player,A6,Low-Production Player,0.33450459,A3,Three-Point Specialist,0.32236321,A2,Two-Way Star Big,0.12087823,0.10168885,0.043736,0.12087823,0.32236321,0.0,0.07682913,0.33450459,0.0
2026,79597,Chrishunti Walker,Alcorn St.,SWAC,So,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.62620789,A0,Traditional Big,0.18939355,A5,Two-Way Star Guard,0.07803759,0.18939355,0.62620789,0.06338301,0.0,0.0,0.07803759,0.04297796,0.0
2026,79757,Dalayja Hurt-Floyd,Alcorn St.,SWAC,Jr,Combo G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.47345705,A6,Low-Production Player,0.46817698,A0,Traditional Big,0.05836597,0.05836597,0.0,0.0,0.0,0.0,0.47345705,0.46817698,0.0
2026,80194,Ja'Sharreah Hunt,Alcorn St.,SWAC,Sr,Scoring PG,A4,Combo Guard,A4,Combo Guard,0.40809326,A5,Two-Way Star Guard,0.18555537,A3,Three-Point Specialist,0.17693897,0.12973863,0.0,0.0,0.17693897,0.40809326,0.18555537,0.09967376,0.0
2026,69741,Jayda Bowen,Alcorn St.,SWAC,Sr,Combo G,A6,Low-Production Player,A6,Low-Production Player,0.41282438,A4,Combo Guard,0.24115153,A3,Three-Point Specialist,0.22778570,0.0,0.04202988,0.0,0.2277857,0.24115153,0.07620851,0.41282438,0.0
2026,80598,Jazlyn Johnson,Alcorn St.,SWAC,Fr,Wing G,A6,Low-Production Player,A6,Low-Production Player,0.49548692,A3,Three-Point Specialist,0.21536232,A2,Two-Way Star Big,0.14429210,0.0,0.02018408,0.1442921,0.21536232,0.0,0.0,0.49548692,0.12467459
2026,71630,Kiarra Henderson,Alcorn St.,SWAC,Sr,Scoring PG,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.31891315,A4,Combo Guard,0.26953706,A0,Traditional Big,0.17073654,0.17073654,0.0,0.09360548,0.0,0.26953706,0.31891315,0.0625854,0.08462236
2026,81105,Lauren Nelson,Alcorn St.,SWAC,Jr,Wing G,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.32099640,A7,Efficient Off-Ball Finisher,0.15666842,A6,Low-Production Player,0.14751546,0.06705956,0.3209964,0.09989701,0.06677092,0.11639647,0.02469576,0.14751546,0.15666842
2026,68987,Maya Claytor,Alcorn St.,SWAC,Sr,Combo G,A3,Three-Point Specialist,A3,Three-Point Specialist,0.47039287,A7,Efficient Off-Ball Finisher,0.29683655,A6,Low-Production Player,0.23277058,0.0,0.0,0.0,0.47039287,0.0,0.0,0.23277058,0.29683655
2026,69405,Nakia Cheatham,Alcorn St.,SWAC,Sr,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.37262129,A5,Two-Way Star Guard,0.30658651,A6,Low-Production Player,0.15153749,0.05247936,0.0,0.37262129,0.07725255,0.0,0.30658651,0.15153749,0.0395228
2026,69114,Anna Rescifina,American,Pat,Sr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.27354004,A4,Combo Guard,0.26124030,A0,Traditional Big,0.25196813,0.25196813,0.06103665,0.0,0.08192928,0.2612403,0.0,0.07028559,0.27354004
2026,80796,Charlotte Tuhy,American,Pat,Fr,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.57417290,A3,Three-Point Specialist,0.16245520,A5,Two-Way Star Guard,0.08987395,0.0,0.03481753,0.5741729,0.1624552,0.05047426,0.08987395,0.03805281,0.05015335
2026,79207,Elizabeth Archer,American,Pat,So,Wing G,A0,Traditional Big,A0,Traditional Big,0.26302419,A6,Low-Production Player,0.16830721,A3,Three-Point Specialist,0.15152707,0.26302419,0.11242479,0.11322737,0.15152707,0.10934369,0.0,0.16830721,0.08214569
2026,78684,Ellie Pingree,American,Pat,So,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.36267218,A2,Two-Way Star Big,0.22214384,A6,Low-Production Player,0.16143240,0.01599735,0.1068162,0.22214384,0.13093803,0.0,0.0,0.1614324,0.36267218
2026,71454,Grace Koepke,American,Pat,Jr,Wing G,A2,Two-Way Star Big,A2,Two-Way Star Big,0.41544884,A1,Midrange-Heavy Role Player,0.23206431,A7,Efficient Off-Ball Finisher,0.15341843,0.0,0.23206431,0.41544884,0.02733088,0.13773773,0.0,0.0339998,0.15341843
2026,80798,Kayla Greyvensteyn,American,Pat,Fr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.61719560,A6,Low-Production Player,0.36244368,A1,Midrange-Heavy Role Player,0.01867064,0.0,0.01867064,0.0,0.0,0.0,0.00169008,0.36244368,0.6171956
2026,67761,Laura Nogues,American,Pat,Sr,Scoring PG,A6,Low-Production Player,A6,Low-Production Player,0.38245196,A5,Two-Way Star Guard,0.24460281,A4,Combo Guard,0.12968509,0.0,0.0,0.0,0.11456163,0.12968509,0.24460281,0.38245196,0.12869851
2026,71457,Lexi Salazar,American,Pat,Jr,Combo G,A4,Combo Guard,A4,Combo Guard,0.42401837,A3,Three-Point Specialist,0.30133992,A6,Low-Production Player,0.22442979,0.0,0.0,0.0,0.30133992,0.42401837,0.0,0.22442979,0.05021192
2026,79208,Madisyn Moore-Nicholson,American,Pat,So,Wing G,A4,Combo Guard,A4,Combo Guard,0.40203213,A3,Three-Point Specialist,0.37917365,A1,Midrange-Heavy Role Player,0.07422488,0.06570007,0.07422488,0.05604124,0.37917365,0.40203213,0.02282804,0.0,0.0
2026,79423,Molly Driscoll,American,Pat,So,Combo G,A4,Combo Guard,A4,Combo Guard,0.41845307,A3,Three-Point Specialist,0.25187178,A7,Efficient Off-Ball Finisher,0.13355979,0.0,0.08073786,0.0,0.25187178,0.41845307,0.1153775,0.0,0.13355979
2026,80914,Addie Biel,Appalachian St.,SB,Fr,PF/C,A0,Traditional Big,A0,Traditional Big,0.74908198,A1,Midrange-Heavy Role Player,0.16565779,A3,Three-Point Specialist,0.08520104,0.74908198,0.16565779,0.0,0.08520104,5.918e-05,0.0,0.0,0.0
2026,74583,Daisia Mitchell,Appalachian St.,SB,Jr,Combo G,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.22434923,A2,Two-Way Star Big,0.16740593,A3,Three-Point Specialist,0.16551902,0.06804307,0.0651335,0.16740593,0.16551902,0.08326213,0.22434923,0.10526045,0.12102667
2026,78442,Elena Pericic,Appalachian St.,SB,Sr,Wing G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.30689667,A6,Low-Production Player,0.21108828,A3,Three-Point Specialist,0.19255356,0.03590972,0.0,0.14411632,0.19255356,0.05943336,0.05000208,0.21108828,0.30689667
2026,79396,Emily Hege,Appalachian St.,SB,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.54407798,A3,Three-Point Specialist,0.22429647,A6,Low-Production Player,0.07498157,0.04389883,0.0,0.03923892,0.22429647,0.54407798,0.07350622,0.07498157,0.0
2026,71814,Emma Smith,Appalachian St.,SB,Sr,Combo G,A7,Efficient Off-Ball Finisher,A7,Efficient Off-Ball Finisher,0.37506153,A5,Two-Way Star Guard,0.34011341,A4,Combo Guard,0.15955725,0.0,0.0,0.03343721,0.01734335,0.15955725,0.34011341,0.07448725,0.37506153
2026,78754,Feryal Defne Atli,Appalachian St.,SB,So,PF/C,A1,Midrange-Heavy Role Player,A1,Midrange-Heavy Role Player,0.46822756,A0,Traditional Big,0.33074431,A2,Two-Way Star Big,0.10866366,0.33074431,0.46822756,0.10866366,0.0,0.0,0.03542416,0.0,0.05694031
2026,72352,Jada Burton,Appalachian St.,SB,Sr,Combo G,A4,Combo Guard,A4,Combo Guard,0.69028726,A6,Low-Production Player,0.12117882,A7,Efficient Off-Ball Finisher,0.08350194,0.05205551,0.0,0.04794796,0.00502851,0.69028726,0.0,0.12117882,0.08350194
