season,id,season_player_id,name,team,conf,confName,pos,cls,eligibility,class_year_review_needed,class_year_review_note,heightIn,gp,mpg,ppg,rpg,apg,spg,bpg,tov,fg,tp,ft,ts,efg,usg,two_pct,ftr,pf_per_40,three_share,ast_tov,pts_per_40,reb_per_40,ast_per_40,stl_per_40,blk_per_40,tov_per_40,assist_creation,dreb_arch,dreb_source,bpm,porpag,adjoe,drtg,adrtg,dporpag,stops_per_40,has_season_row,has_pbp_row,orb_pct,drb_pct,ast_pct,to_pct,tov_pct,blk_pct,stl_pct,ft_rate,three_pa_per_100,ftm,fta,twopm,twopa,twop_pct,tpm,tpa,rimmade,rimatt,rim_pct,midmade,midatt,mid_pct,rim_attempted,mid_attempted,three_attempted,total_attempted,rim_pct_of_total_attempts,mid_pct_of_total_attempts,three_pct_of_total_attempts,pct_rim_made_assisted,pct_mid_made_assisted,pct_three_made_assisted,dunk_attempted,rim_assisted_pct,mid_assisted_pct,three_assisted_pct,assisted_fg_pct,rim_share,mid_share,pbp_rim_made,pbp_rim_missed,pbp_rim_assisted,pbp_mid_made,pbp_mid_missed,pbp_mid_assisted,pbp_three_made,pbp_three_missed,pbp_three_assisted,rim_made_total,rim_attempts_total,mid_attempts_total,three_attempts_total,low_sample_size,pct_assist_creation,pct_three_pct,pct_three_rate,pct_ast_tov,pct_efg,pct_dreb,pct_dreb_pos_adj,pct_size,stretch_big_height_gate,meets_high_assist,meets_efg_500,meets_3p_300,meets_high_ast_tov,meets_positive_ast_tov,meets_dreb_profile,meets_pg_preferred,meets_wing_preferred,meets_big_preferred,score_pg_combo,score_wing_2_4,score_stretch_big,primary_score_col,primary_score,primary_archetype,qual_general_reason,qual_pg_reason,qual_wing_reason,qual_big_reason,transfer_available,transfer_status,transfer_from,transfer_to,arch_pca_PC1,arch_pca_PC2,arch_pca_PC3,arch_pca_PC4,arch_pca_PC5,arch_pca_PC6,arch_pca_PC7,arch_pca_PC8,arch_pca_PC9,arch_pca_PC10,score_a0,score_a1,score_a2,score_a3,score_a4,score_a5,score_a6,score_a7,dominant_archetype_code,dominant_archetype,top_1_code,top_1_archetype,top_1_pct,top_2_code,top_2_archetype,top_2_pct,top_3_code,top_3_archetype,top_3_pct
2026,79032,2026_79032,Jana Falsdottir,Cal St. Fullerton,BW,BW,G,SO,2,False,,66.0,26.0,23.7179,5.5357,2.6071,2.5714,1.8571,0.0714,1.4643000804493775,0.33116883116883117,0.25,0.567,0.4127,0.39299999999999996,0.146,0.41,19.5,4.0,0.4935064935064935,1.75606082,9.335902419691458,4.396847950282276,4.336640259044857,3.1319804873112713,0.12041538247483968,2.4695273703816567,19.6,7.1,DRB_%,-0.908819,0.300389,79.8692,91.6786,94.8924,1.90952,8.24194125371717,True,True,0.047,0.071,0.196,0.235,0.235,0.4,0.04,19.5,6.54073,17.0,30.0,32.0,78.0,0.41,19.0,76.0,24.0,53.0,0.4528,8.0,25.0,0.32,53.0,25.0,76.0,154.0,0.3441558441558441,0.1623376623376623,0.4935064935064935,0.4583333333333333,0.625,0.7368421052631579,0.0,0.4583333333333333,0.625,0.7368421052631579,0.5882352941176471,0.3441558441558441,0.1623376623376623,24.0,29.0,11.0,8.0,17.0,5.0,19.0,57.0,14.0,24.0,53.0,25.0,76.0,False,86.29706365649781,49.239122669143384,72.53161391726799,93.69864971065228,33.576837893834394,17.462670572265484,31.30334707969694,7.614131599628491,73.0,True,False,False,True,True,False,False,False,False,73.028952632707,51.02331819120921,41.3919686163003,score_a6,41.838868,Low-Production Player,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-2.586261244615375,-1.2555375425686226,-0.24606789339883417,0.9325175397563528,0.1945331493165104,-0.6617232080597651,1.1807492839595028,-0.18912171227058244,-0.04537085326994196,-0.08789925432837933,0.0,0.0,0.0,0.0,0.0,33.277009,41.838868,24.884123,A6,Low-Production Player,A6,Low-Production Player,0.41838868,A5,Two-Way Star Guard,0.33277009,A7,Efficient Off-Ball Finisher,0.24884123
2026,80978,2026_80978,Kya Pearson,Cal St. Fullerton,BW,BW,G,SR,4,False,,69.0,30.0,25.8969,8.0938,2.75,3.1562,2.5625,0.4375,2.9375000651495484,0.375,0.269,0.821,0.4806,0.414,0.198,0.418,33.6,4.6,0.28879310344827586,1.07445104,12.501573547413011,4.2476126486181744,4.8750236514795215,3.958002695303299,0.6757565577347096,4.537222702562158,23.5,10.0,DRB_%,0.00741216,0.898517,85.8872,87.0674,90.3843,2.58123,10.182685958551026,True,True,0.027999999999999997,0.1,0.235,0.312,0.312,0.022000000000000002,0.053,33.6,4.40435,64.0,78.0,69.0,165.0,0.418,18.0,67.0,46.0,114.0,0.4035,23.0,51.0,0.451,114.0,51.0,67.0,232.0,0.4913793103448275,0.2198275862068965,0.2887931034482758,0.2391304347826087,0.4782608695652174,0.8888888888888888,0.0,0.2391304347826087,0.4782608695652174,0.8888888888888888,0.4367816091954023,0.4913793103448275,0.2198275862068965,46.0,68.0,11.0,23.0,28.0,11.0,18.0,49.0,16.0,46.0,114.0,51.0,67.0,False,92.50196470672287,54.6331356719297,46.66357076516397,75.45545474030149,41.33564335214689,39.061941844681,67.63210894792367,32.93384296634993,73.0,True,False,False,True,True,False,False,False,False,69.52650567978853,57.89233326307254,53.994801649155264,score_a5,51.539502999999996,Two-Way Star Guard,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-0.5322123304053057,-2.3609061031334946,-1.1994753355322645,0.511676287106232,0.117891574609758,-0.6337106505504592,1.4186562177309259,-0.7384207741584751,0.4713652865858793,0.09157747858718715,11.722335000000001,0.0,1.706327,15.704823000000001,7.957523,51.539502999999996,11.054248,0.315241,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.51539503,A3,Three-Point Specialist,0.15704823,A0,Traditional Big,0.11722335
2026,80272,2026_80272,Lilliana Petersen,Cal St. Fullerton,BW,BW,G/F,SO,2,False,,74.0,17.0,5.9895,1.3684,1.0526,0.2105,0.2105,0.1053,0.4210999859806713,0.35294117647058826,0.333,1.0,0.5064,0.441,0.109,0.375,23.5,8.1,0.5294117647058824,0.49988128,9.138659320477503,7.0296351949244515,1.4057934719091745,1.4057934719091745,0.7032306536438768,2.812254685570891,4.3,10.8,DRB_%,-5.2858,0.108203,82.5431,95.2409,97.7592,0.348764,5.739062968037203,True,True,0.011000000000000001,0.10800000000000001,0.043,0.23399999999999999,0.23399999999999999,0.03,0.013000000000000001,23.5,5.73623,4.0,4.0,3.0,8.0,0.375,3.0,9.0,2.0,6.0,0.3333,1.0,2.0,0.5,6.0,2.0,9.0,17.0,0.3529411764705882,0.1176470588235294,0.5294117647058824,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.3529411764705882,0.1176470588235294,2.0,4.0,2.0,1.0,1.0,1.0,3.0,6.0,3.0,2.0,6.0,2.0,9.0,True,16.22847753089948,76.39136957919554,77.1254554547403,30.751232406944347,52.836322069014784,45.190040723012075,28.469379564973114,84.59669929270558,73.0,False,False,True,False,False,False,False,False,False,43.96093805815532,56.13610214555109,59.61220416741291,score_a3,40.080946,Three-Point Specialist,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-0.06582641646303,1.34122255521177,0.36424318156987134,0.1335544220332776,-0.034268873930359794,-0.5093142904759541,-0.010636181442890824,-0.5699697487731804,1.1356541939404343,0.5117977621636918,25.126266,11.281702000000001,0.0,40.080946,0.0,0.0,0.0,23.511086,A3,Three-Point Specialist,A3,Three-Point Specialist,0.40080946,A0,Traditional Big,0.25126266,A7,Efficient Off-Ball Finisher,0.23511086
2026,79449,2026_79449,Maddy Tauro,Cal St. Fullerton,BW,BW,G,SO,2,False,,68.0,26.0,23.3821,9.9286,3.2143,1.5714,2.3214,0.3214,2.178600003410561,0.36610169491525424,0.235,0.75,0.41229999999999994,0.373,0.252,0.374,20.3,5.7,0.0576271186440678,0.7212889,16.98495857942614,5.498736212743936,2.6882102120853126,3.971242959357799,0.5498222999645027,3.7269535301115995,15.1,12.1,DRB_%,-2.91381,0.986375,88.5334,87.1607,91.1159,2.16716,9.72308534503547,True,True,0.031,0.121,0.151,0.205,0.205,0.017,0.05,20.3,1.49226,45.0,60.0,104.0,278.0,0.374,4.0,17.0,43.0,92.0,0.4674,61.0,186.0,0.328,92.0,186.0,17.0,295.0,0.311864406779661,0.6305084745762712,0.0576271186440678,0.4651162790697674,0.4918032786885246,1.0,0.0,0.4651162790697674,0.4918032786885246,1.0,0.5,0.311864406779661,0.6305084745762712,43.0,49.0,20.0,61.0,125.0,30.0,4.0,13.0,4.0,43.0,92.0,186.0,17.0,False,73.7461598914053,45.43473601486033,22.931699649924983,51.20382939201258,27.1986854325927,54.49203400728727,85.20187973530258,22.933485746945774,73.0,True,False,False,False,False,False,False,False,False,51.298492534114445,51.479510837787316,48.941020446989285,score_a5,47.426204,Two-Way Star Guard,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,0.44605656208992794,-2.0664042421070614,-0.96143871882296,-0.7928778767906317,-0.14042938926191542,-0.7248309123466103,2.0012972912641334,-0.09572745304547917,-0.3320149065648753,-0.7607067525355744,0.0,35.604915999999996,4.613407,1.0220639999999999,0.0,47.426204,11.333409,0.0,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.47426204,A1,Midrange-Heavy Role Player,0.35604916,A6,Low-Production Player,0.11333409
2026,70561,2026_70561,Madelynn Muniz,Cal St. Fullerton,BW,BW,G/F,SO,2,False,,70.0,29.0,19.7226,3.871,1.6774,0.7419,0.7419,0.0323,0.8386999655385771,0.28888888888888886,0.259,0.833,0.4069,0.396,0.111,0.435,4.4,3.5,0.8296296296296296,0.88458332,7.850891870240232,3.4019855394319207,1.5046697697058198,1.5046697697058198,0.06550860434222669,1.7009926998237088,6.0,6.7,DRB_%,-4.07081,-0.170148,73.6874,96.8489,100.225,1.21721,6.47107099609515,True,True,0.028999999999999998,0.067,0.06,0.209,0.209,0.0,0.019,4.4,10.4354,5.0,6.0,10.0,23.0,0.435,29.0,112.0,8.0,14.0,0.5714,2.0,9.0,0.2222,14.0,9.0,112.0,135.0,0.1037037037037037,0.0666666666666666,0.8296296296296296,0.5,0.0,1.0,0.0,0.5,0.0,1.0,0.8461538461538461,0.1037037037037037,0.0666666666666666,8.0,6.0,4.0,2.0,7.0,0.0,29.0,83.0,29.0,8.0,14.0,9.0,112.0,False,24.489176252054012,52.002214760305776,96.32421233121383,63.08673287132957,34.518111023790816,15.17646638565407,5.8190866040613205,43.67007215831964,73.0,False,False,False,False,False,False,False,False,False,49.48944416660713,47.84113928406901,43.82099210967449,score_a3,39.689835,Three-Point Specialist,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-2.173565196042337,1.3337876850362658,0.8293457077005505,-0.31161246080342686,-0.3598200870426804,-0.56779480831483,0.3237096292745999,-0.2015637331809924,0.5098942887267794,0.6831927143640558,0.0,3.474827,0.0,39.689835,0.0,0.7101689999999999,24.713808,31.411361,A3,Three-Point Specialist,A3,Three-Point Specialist,0.39689835,A7,Efficient Off-Ball Finisher,0.31411361,A6,Low-Production Player,0.24713808
2026,80274,2026_80274,Maxine Sutisna,Cal St. Fullerton,BW,BW,G/F,FR,1,False,,70.0,27.0,11.9517,4.6552,1.8276,0.7931,0.7586,0.1034,1.2758999977541843,0.3620689655172414,0.234,0.704,0.4457,0.409,0.21899999999999997,0.449,23.3,5.7,0.4051724137931034,0.62160044,15.58004300643423,6.1166193930570545,2.654350427135889,2.5388856815348446,0.34605955638110064,4.270187497190138,13.3,11.3,DRB_%,-4.63293,0.406462,86.626,92.093,95.652,0.879498,7.684349258853304,True,True,0.059000000000000004,0.113,0.133,0.261,0.261,0.4,0.031,23.3,8.16978,19.0,27.0,31.0,69.0,0.449,11.0,47.0,17.0,33.0,0.5152,14.0,36.0,0.3889,33.0,36.0,47.0,116.0,0.2844827586206896,0.3103448275862069,0.4051724137931034,0.4705882352941176,0.2142857142857142,0.5454545454545454,0.0,0.4705882352941176,0.2142857142857142,0.5454545454545454,0.4047619047619047,0.2844827586206896,0.3103448275862069,17.0,16.0,8.0,14.0,22.0,3.0,11.0,36.0,6.0,17.0,33.0,36.0,47.0,False,66.56247767378723,45.17575194684576,62.18832606987211,42.766307065799815,39.49417732371223,48.86761448881904,32.522674371939964,43.67007215831964,73.0,False,False,False,False,False,False,False,False,False,54.16294563120669,44.270358787969776,43.31435035759185,score_a3,26.325065,Three-Point Specialist,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,0.013574654090755678,-1.2902532520957897,-0.35304868426331887,-0.8468115070396104,-0.3464804205682123,-0.2582956232761643,0.5943610986986111,-0.16768398481577512,0.24415171407415395,0.1808824407236652,16.549933,19.87842,0.0,26.325065,8.654732,25.831239,2.7606100000000002,0.0,A3,Three-Point Specialist,A3,Three-Point Specialist,0.26325065,A5,Two-Way Star Guard,0.25831239,A1,Midrange-Heavy Role Player,0.1987842
2026,80275,2026_80275,Mimi Moon,Cal St. Fullerton,BW,BW,G/F,FR,1,False,,67.0,27.0,7.7621,2.6552,1.0345,0.5862,0.5517,0.0,0.6207000019980569,0.26153846153846155,0.143,0.704,0.3642,0.285,0.204,0.318,41.5,4.2,0.3230769230769231,0.94441759,13.682895092822816,5.331031550740135,3.020831991342549,2.843045052241017,0.0,3.1986189407405563,11.0,9.7,DRB_%,-7.70133,0.0556466,78.5431,94.7992,98.4446,0.469586,6.367788022237205,True,True,0.057999999999999996,0.09699999999999999,0.11,0.21100000000000002,0.21100000000000002,0.0,0.023,41.5,5.99697,19.0,27.0,14.0,44.0,0.318,3.0,21.0,9.0,18.0,0.5,5.0,26.0,0.1923,18.0,26.0,21.0,65.0,0.2769230769230769,0.4,0.3230769230769231,0.3333333333333333,0.4,0.6666666666666666,0.0,0.3333333333333333,0.4,0.6666666666666666,0.4117647058823529,0.2769230769230769,0.4,9.0,9.0,3.0,5.0,21.0,2.0,3.0,18.0,2.0,9.0,18.0,26.0,21.0,True,54.70279345574052,32.05508323212117,51.05022504822462,66.57140815889119,11.957919554190184,36.645352575551904,20.36278995103941,14.14231621061656,73.0,False,False,False,False,False,False,False,False,False,47.72460170036436,35.73259564788237,30.37010725751301,score_a4,37.999499,Combo Guard,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-0.9213711708318113,-1.3020759879309016,-0.7025505716542578,-0.5088556141627872,0.5773845550700057,-0.3597330316508888,0.9480834835855351,0.2397587383333981,-0.4344575963362157,-0.07871212438971989,9.564540000000001,17.669628,0.0,9.030927,37.999499,9.459892,16.275513999999998,0.0,A4,Combo Guard,A4,Combo Guard,0.37999499,A1,Midrange-Heavy Role Player,0.17669628,A6,Low-Production Player,0.16275514
2026,80273,2026_80273,Nicole Steiner,Cal St. Fullerton,BW,BW,G/F,FR,1,False,,74.0,22.0,24.8458,10.125,7.4167,1.4167,1.6667,0.375,2.2916998955332963,0.4381443298969072,0.0,0.62,0.484,0.43799999999999994,0.22699999999999998,0.44,47.4,4.8,0.005154639175257732,0.6181874,16.300541741461334,11.9403681910021,2.2807878997657554,2.6832704119006032,0.6037237682022716,3.6894765240536374,11.4,17.3,DRB_%,1.08908,2.04908,99.5966,88.8562,92.0464,2.29074,9.315640689957474,True,True,0.153,0.17300000000000001,0.114,0.21100000000000002,0.21100000000000002,0.021,0.034,47.4,0.0958121,57.0,92.0,85.0,193.0,0.44,0.0,1.0,72.0,150.0,0.48,13.0,43.0,0.3023,150.0,43.0,1.0,194.0,0.7731958762886598,0.2216494845360824,0.0051546391752577,0.5277777777777778,0.6153846153846154,0.0,0.0,0.5277777777777778,0.6153846153846154,0.0,0.5411764705882353,0.7731958762886598,0.2216494845360824,72.0,78.0,38.0,13.0,30.0,8.0,0.0,1.0,0.0,72.0,150.0,43.0,1.0,False,56.96756447810245,13.797599485604058,15.180038579695648,42.5341144530971,51.46102736300636,82.03900835893407,78.26069507986195,84.59669929270558,73.0,False,False,False,False,False,True,False,False,False,38.628098878331066,44.80340320853385,53.91732047651985,score_a0,61.512506,Traditional Big,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,1.9268814874803275,-1.0631924846483645,-0.49969149632585613,0.04848992471900461,0.3270033396484658,0.24756663144299998,0.9379187448392681,0.286362655883302,0.09859483726082946,-0.5303494254133864,61.512506,11.642315,3.9557460000000004,0.0,0.0,22.017992,0.871441,0.0,A0,Traditional Big,A0,Traditional Big,0.61512506,A5,Two-Way Star Guard,0.22017992,A1,Midrange-Heavy Role Player,0.11642315
2026,80645,2026_80645,Talia Maxwell,Cal St. Fullerton,BW,BW,G/F,JR,3,False,,75.0,30.0,19.9813,7.375,4.3125,0.5938,0.9375,0.8125,1.062499977633463,0.4823529411764706,0.667,0.753,0.5467,0.488,0.163,0.479,42.9,1.6,0.01764705882352941,0.5588706,14.763804156886689,8.633071922247302,1.1887114452012633,1.8767547657059351,1.6265207969451438,2.1269886896917876,5.8,15.1,DRB_%,1.02332,1.84196,103.147,90.4996,93.9474,1.65847,8.574417079969772,True,True,0.083,0.151,0.057999999999999996,0.153,0.153,0.051,0.026000000000000002,42.9,0.267613,55.0,73.0,80.0,167.0,0.479,2.0,3.0,67.0,127.0,0.5276,13.0,40.0,0.325,127.0,40.0,3.0,170.0,0.7470588235294118,0.2352941176470588,0.0176470588235294,0.5970149253731343,0.8461538461538461,1.0,0.0,0.5970149253731343,0.8461538461538461,1.0,0.6463414634146342,0.7470588235294118,0.2352941176470588,67.0,60.0,40.0,13.0,27.0,11.0,2.0,1.0,2.0,67.0,127.0,40.0,3.0,False,23.367507322997785,98.94263056369222,17.941344573837252,37.32585554047296,72.32442666285633,72.61556047724513,64.50357171522595,92.0804458098164,73.0,False,False,True,False,False,True,False,False,False,45.35596913624349,62.48192098231087,68.58349631988321,score_a2,42.861713,Two-Way Star Big,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,2.169767885958373,0.6024556612538253,0.3719159765859353,0.6593450504475873,0.4300887355374576,-0.25077861241881944,0.6619158177052421,-0.5307314626246739,0.12960439926561937,-0.4126508240653159,9.979326,0.0,42.861713,0.0,16.241,0.0,4.709350000000001,26.208610999999998,A2,Two-Way Star Big,A2,Two-Way Star Big,0.42861713,A7,Efficient Off-Ball Finisher,0.26208611,A4,Combo Guard,0.16241
2026,70526,2026_70526,Alondra Lizama,Cal St. Northridge,BW,BW,G/F,JR,3,False,,70.0,22.0,13.275,5.375,2.125,0.2917,0.4583,0.1667,0.9167000019264214,0.5405405405405406,0.333,0.653,0.6122,0.574,0.18899999999999997,0.593,66.2,5.6,0.20270270270270271,0.31820661,16.195856873822976,6.4030131826742,0.8789453860640302,1.3809416195856874,0.5022975517890772,2.7621845632434545,6.0,9.7,DRB_%,-2.1701,1.05799,99.8114,96.3633,98.5164,0.881878,7.278219482965245,True,True,0.053,0.09699999999999999,0.06,0.22,0.22,0.013999999999999999,0.021,66.2,2.82915,32.0,49.0,35.0,59.0,0.593,5.0,15.0,34.0,57.0,0.5965,1.0,2.0,0.5,57.0,2.0,15.0,74.0,0.7702702702702703,0.027027027027027,0.2027027027027027,0.4705882352941176,0.0,1.0,0.0,0.4705882352941176,0.0,1.0,0.525,0.7702702702702703,0.027027027027027,34.0,23.0,16.0,1.0,1.0,0.0,5.0,10.0,5.0,34.0,57.0,2.0,15.0,False,24.489176252054012,76.39136957919554,36.83289276273487,17.253697220833036,93.70579409873544,36.645352575551904,20.36278995103941,43.67007215831964,73.0,False,True,True,False,False,False,False,False,False,42.19573837250839,39.5283197316146,39.55493257722437,score_a0,50.52864099999999,Traditional Big,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,1.085459897239155,-0.1968840307318902,0.6565252889681967,-0.9268329053101603,1.6243702713805175,-0.22541622703054512,-0.18663598177428165,-0.2974390303513336,0.23977659345752003,-0.05765468862104135,50.52864099999999,0.0,0.0,3.213143,22.448422,1.7190509999999999,0.0,22.090743,A0,Traditional Big,A0,Traditional Big,0.50528641,A4,Combo Guard,0.22448422,A7,Efficient Off-Ball Finisher,0.22090743
2026,81068,2026_81068,Amya Moody,Cal St. Northridge,BW,BW,G,FR,1,False,,71.0,26.0,12.3286,3.6786,1.1071,1.4286,0.25,0.0714,1.1785999901923587,0.2818181818181818,0.24,0.533,0.35159999999999997,0.336,0.22399999999999998,0.317,13.6,2.2,0.45454545454545453,1.21211608,11.935175121262755,3.591973135635839,4.635076164365784,0.8111221063218857,0.2316564735655306,3.8239540262231198,22.0,5.4,DRB_%,-10.3118,-0.250405,70.0171,101.372,104.39,0.559126,5.4649913459510655,True,True,0.021,0.054000000000000006,0.22,0.253,0.253,0.0,0.012,13.6,8.83891,8.0,15.0,19.0,60.0,0.317,12.0,50.0,4.0,14.0,0.2857,15.0,46.0,0.3261,14.0,46.0,50.0,110.0,0.1272727272727272,0.4181818181818181,0.4545454545454545,0.75,0.0666666666666666,0.5,0.0,0.75,0.0666666666666666,0.5,0.3225806451612903,0.1272727272727272,0.4181818181818181,4.0,10.0,3.0,15.0,31.0,1.0,12.0,38.0,6.0,4.0,14.0,46.0,50.0,False,90.47295849110523,46.458169607773094,68.21461741801814,81.4138744016575,19.40237193684361,9.128741873258555,15.042677663757553,53.682932056869326,73.0,True,False,False,True,True,False,False,False,False,69.41237408016003,47.350643550609725,45.598750287767686,score_a4,46.166723,Combo Guard,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-1.1957809354770057,-0.9377895331562617,-0.4269329670589994,-0.03445396640898928,-0.8960230029993475,-0.17830598589985813,-1.2200308331534921,-0.4633826903484739,-0.6737512933982087,-0.2872981992211434,0.0,22.863902,0.0,16.047767,46.166723,0.0,14.921607,0.0,A4,Combo Guard,A4,Combo Guard,0.46166723,A1,Midrange-Heavy Role Player,0.22863902,A3,Three-Point Specialist,0.16047767
2026,78961,2026_78961,Erika Aspajo,Cal St. Northridge,BW,BW,G,SR,4,False,,65.0,23.0,28.5417,7.4167,3.375,3.9167,2.6667,0.125,4.7917000273197985,0.40764331210191085,0.361,0.755,0.4984,0.449,0.22,0.421,31.2,4.7,0.22929936305732485,0.81739257,10.394195160064045,4.729921483303377,5.489091399601286,3.737268628007442,0.17518227715938434,6.715367378004531,28.1,8.9,DRB_%,-2.93715,-0.178237,74.4381,90.6271,92.8713,2.56078,9.634050316310644,True,True,0.03,0.08900000000000001,0.281,0.419,0.419,0.5,0.051,31.2,2.88403,37.0,49.0,51.0,121.0,0.421,13.0,36.0,44.0,93.0,0.4731,7.0,28.0,0.25,93.0,28.0,36.0,157.0,0.5923566878980892,0.1783439490445859,0.2292993630573248,0.25,0.1428571428571428,0.6153846153846154,0.0,0.25,0.1428571428571428,0.6153846153846154,0.3125,0.5923566878980892,0.1783439490445859,44.0,49.0,11.0,7.0,21.0,1.0,13.0,23.0,8.0,44.0,93.0,28.0,36.0,False,96.64928198899764,84.60205758376796,39.53347145816961,58.26248481817532,56.33350003572194,30.306494248767592,54.35408075189412,3.757948131742516,73.0,True,False,True,False,False,False,False,False,False,73.96352789883545,54.478600449044706,45.92239197580042,score_a5,49.503907000000005,Two-Way Star Guard,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-1.082603364328232,-3.2599512516103633,-2.209992488581376,-0.3324963077763219,0.1701129058379905,-0.2290746175488915,0.7505547821393069,-0.7163815531283075,1.090967042166874,-0.03951225203736954,10.633310999999999,0.0,0.0,3.1944640000000004,22.455219,49.503907000000005,14.2131,0.0,A5,Two-Way Star Guard,A5,Two-Way Star Guard,0.49503907,A4,Combo Guard,0.22455219,A6,Low-Production Player,0.142131
2026,80612,2026_80612,Jana Canadell,Cal St. Northridge,BW,BW,G/F,FR,1,False,,71.0,14.0,8.8563,2.0,1.9375,0.3125,0.0625,0.25,0.25,0.36666666666666664,0.286,0.0,0.4667,0.467,0.132,0.556,0.0,3.9,0.7,1.25,9.03311766764902,8.750832740534987,1.4114246355701594,0.28228492711403186,1.1291397084561274,1.1291397084561274,8.7,9.9,DRB_%,-4.00927,0.360671,90.3151,101.131,103.013,0.387978,4.869624690091477,True,True,0.040999999999999995,0.099,0.087,0.079,0.079,1.0,0.0,0.0,10.9353,0.0,0.0,5.0,9.0,0.556,6.0,21.0,5.0,7.0,0.7143,0.0,2.0,0.0,7.0,2.0,21.0,30.0,0.2333333333333333,0.0666666666666666,0.7,0.2,0.0,1.0,0.0,0.2,0.0,1.0,0.6363636363636364,0.2333333333333333,0.0666666666666666,5.0,2.0,1.0,0.0,2.0,0.0,6.0,15.0,6.0,5.0,7.0,2.0,21.0,True,40.74265914124455,60.07180110023577,90.76766449953561,82.80881617489462,64.24769593484318,38.24569550617989,21.683120635685047,53.682932056869326,73.0,False,False,False,True,True,False,False,False,False,62.875973422876335,57.4660349975927,53.836060717389806,score_a6,61.971014999999994,Low-Production Player,Does not clear every baseline efficiency/decision-making check.,Below one or more PG/combo preferred gates.,Below one or more 2-4 wing preferred gates.,Below one or more stretch big preferred gates.,False,,,,-1.1413950808348452,1.5905183432767325,1.5084722819633103,0.5588755484779868,-0.8883833305471973,-0.41014255641737585,-0.5565507438420914,-0.31926093931948496,-0.12973468388899717,0.5148413875717697,0.0,0.0,0.0,0.0,0.0,0.0,61.971014999999994,38.028985,A6,Low-Production Player,A6,Low-Production Player,0.61971015,A7,Efficient Off-Ball Finisher,0.38028985,A0,Traditional Big,0.0
